ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier,source_field,source_code,Condition Status,Document status,Object Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
77e6067f-a56b-5e96-87e3-c91eedb35696,tg:rubgr:1792_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvpk,,,picture postcards,,,,,,,
77e6067f-a56b-5e96-87e3-c91eedb35696,tg:rubgr:1792_#1,e73_CreationTimeSpans,,,,,default_restriction,,,,,,,,,,,permission required
781878e1-6e19-54d0-b5aa-6a0dbac8ebae,tg:rubgr:4638_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4638_#1,https://data.rubenianum.be//ark:/86530/781878e1-6e19-54d0-b5aa-6a0dbac8ebae,,
781878e1-6e19-54d0-b5aa-6a0dbac8ebae,tg:rubgr:4638_#1,e22_Archives,1,isad:rub:3042,"dlod={""name"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""ark"":""ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28"",""uri"":""/repositories/13/archival_objects/325496"",""id"":""isad:rub:3042"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28,,,,,,,,,,,,
781878e1-6e19-54d0-b5aa-6a0dbac8ebae,tg:rubgr:4638_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
781878e1-6e19-54d0-b5aa-6a0dbac8ebae,tg:rubgr:4638_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1958,permission required
78761cfd-1cb1-57cc-8e76-21c5441d08e5,tg:rubgr:2144_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:2144_#1,https://data.rubenianum.be//ark:/86530/78761cfd-1cb1-57cc-8e76-21c5441d08e5,,
78761cfd-1cb1-57cc-8e76-21c5441d08e5,tg:rubgr:2144_#1,e22_Archives,1,isad:rub:2989,"dlod={""name"":""Map 0 (AFG_059)"",""ark"":""ark:/86530/x0/c9e35a33-ce74-5e53-bda5-5b273eb52d0d"",""uri"":""/repositories/13/archival_objects/319825"",""id"":""isad:rub:2989"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIV: Doubtful and Wrong attributions""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 0 (AFG_059)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c9e35a33-ce74-5e53-bda5-5b273eb52d0d,,,,,,,,,,,,
78761cfd-1cb1-57cc-8e76-21c5441d08e5,tg:rubgr:2144_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
78761cfd-1cb1-57cc-8e76-21c5441d08e5,tg:rubgr:2144_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1973,permission required
78a9a03c-20b6-5ac9-a6bf-1722fbf53387,tg:rubgr:2344_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:2344_#1,https://data.rubenianum.be//ark:/86530/78a9a03c-20b6-5ac9-a6bf-1722fbf53387,,
78a9a03c-20b6-5ac9-a6bf-1722fbf53387,tg:rubgr:2344_#1,e22_Archives,1,isad:rub:3007,"dlod={""name"":""Map 7 (AFG_077)"",""ark"":""ark:/86530/x0/157977de-3c0a-5950-88b1-81e60dc670ea"",""uri"":""/repositories/13/archival_objects/321751"",""id"":""isad:rub:3007"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 7 (AFG_077)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/157977de-3c0a-5950-88b1-81e60dc670ea,,,,,,,,,,,,
78a9a03c-20b6-5ac9-a6bf-1722fbf53387,tg:rubgr:2344_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
78a9a03c-20b6-5ac9-a6bf-1722fbf53387,tg:rubgr:2344_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1968,permission required
78dab32d-cfab-5ddd-87bd-3261bd78ca6f,tg:rubgr:4469_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4469_#1,https://data.rubenianum.be//ark:/86530/78dab32d-cfab-5ddd-87bd-3261bd78ca6f,,
78dab32d-cfab-5ddd-87bd-3261bd78ca6f,tg:rubgr:4469_#1,e22_Archives,1,isad:rub:3035,"dlod={""name"":""21: Varia (AFG_114)"",""ark"":""ark:/86530/x0/5b50d1f0-fe9f-5725-85df-47943e73aed6"",""uri"":""/repositories/13/archival_objects/324747"",""id"":""isad:rub:3035"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""21: Varia (AFG_114)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/5b50d1f0-fe9f-5725-85df-47943e73aed6,,,,,,,,,,,,
78dab32d-cfab-5ddd-87bd-3261bd78ca6f,tg:rubgr:4469_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
78dab32d-cfab-5ddd-87bd-3261bd78ca6f,tg:rubgr:4469_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1967,permission required
79242d8e-e8ee-51ac-8a3f-73cfdaf114e0,tg:rubgr:1788_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:1788_#1,https://data.rubenianum.be//ark:/86530/79242d8e-e8ee-51ac-8a3f-73cfdaf114e0,,
79242d8e-e8ee-51ac-8a3f-73cfdaf114e0,tg:rubgr:1788_#1,e22_Archives,1,isad:rub:2976,"dlod={""name"":""Map 3 (AFG_046)"",""ark"":""ark:/86530/x0/39fe3e06-d693-52bb-9a06-bfb7d2903f6d"",""uri"":""/repositories/13/archival_objects/318434"",""id"":""isad:rub:2976"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XII: Bird Nester / Misanthrope / Blind / Woman's Head / Magpie / Storm at Sea / Shepherds""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 3 (AFG_046)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/39fe3e06-d693-52bb-9a06-bfb7d2903f6d,,,,,,,,,,,,
79242d8e-e8ee-51ac-8a3f-73cfdaf114e0,tg:rubgr:1788_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
79242d8e-e8ee-51ac-8a3f-73cfdaf114e0,tg:rubgr:1788_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1973,permission required
797b0ac9-b4a7-55f9-8b9d-49f903278440,tg:rubgr:5298_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:5298_#1,https://data.rubenianum.be//ark:/86530/797b0ac9-b4a7-55f9-8b9d-49f903278440,,
797b0ac9-b4a7-55f9-8b9d-49f903278440,tg:rubgr:5298_#1,e22_Archives,1,isad:rub:3068,"dlod={""name"":""53: Problems - Berlin Exhibition 1975 (AFG_145)"",""ark"":""ark:/86530/x0/e6ea8d4c-b3f2-5e25-ac08-2b663a196a75"",""uri"":""/repositories/13/archival_objects/328278"",""id"":""isad:rub:3068"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""53: Problems - Berlin Exhibition 1975 (AFG_145)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e6ea8d4c-b3f2-5e25-ac08-2b663a196a75,,,,,,,,,,,,
797b0ac9-b4a7-55f9-8b9d-49f903278440,tg:rubgr:5298_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
797b0ac9-b4a7-55f9-8b9d-49f903278440,tg:rubgr:5298_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1975,permission required
79922e70-beff-5d14-bb7b-342259c93ac1,tg:rubgr:1923_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:1923_#1,https://data.rubenianum.be//ark:/86530/79922e70-beff-5d14-bb7b-342259c93ac1,,
79922e70-beff-5d14-bb7b-342259c93ac1,tg:rubgr:1923_#1,e22_Archives,1,isad:rub:2984,"dlod={""name"":""Map 4 (AFG_054)"",""ark"":""ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf"",""uri"":""/repositories/13/archival_objects/319290"",""id"":""isad:rub:2984"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIII: Lost Works / Temptation of Christ / Peasants Tying Faggots / Crucifixion / Peasants falling out at Cards / Sower / Heads / Digging of Land""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 4 (AFG_054)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf,,,,,,,,,,,,
79922e70-beff-5d14-bb7b-342259c93ac1,tg:rubgr:1923_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
79922e70-beff-5d14-bb7b-342259c93ac1,tg:rubgr:1923_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1956,permission required
79b10996-edbd-5614-9066-b5036e7376e3,tg:rubgr:555_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:555_#1,https://data.rubenianum.be//ark:/86530/79b10996-edbd-5614-9066-b5036e7376e3,,
79b10996-edbd-5614-9066-b5036e7376e3,tg:rubgr:555_#1,e22_Archives,1,isad:rub:2941,"dlod={""name"":""Map 1 (AFG_011)"",""ark"":""ark:/86530/x0/b397447c-8770-536c-aeec-58bab2d5c771"",""uri"":""/repositories/13/archival_objects/314689"",""id"":""isad:rub:2941"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""V: Resurrection / Death of Virgin / Monkeys / Suicide of Saul / Flight into Egypt""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_011)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b397447c-8770-536c-aeec-58bab2d5c771,,,,,,,,,,,,
79b10996-edbd-5614-9066-b5036e7376e3,tg:rubgr:555_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
79b10996-edbd-5614-9066-b5036e7376e3,tg:rubgr:555_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1956,permission required
7a45ef1b-bd9c-59ed-9457-46260cfe66d0,tg:rubgr:4855_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4855_#1,https://data.rubenianum.be//ark:/86530/7a45ef1b-bd9c-59ed-9457-46260cfe66d0,,
7a45ef1b-bd9c-59ed-9457-46260cfe66d0,tg:rubgr:4855_#1,e22_Archives,1,isad:rub:3057,"dlod={""name"":""42: Landscape (AFG_135)"",""ark"":""ark:/86530/x0/6d52ae98-0992-526d-b4bf-f633d32a3b2f"",""uri"":""/repositories/13/archival_objects/327101"",""id"":""isad:rub:3057"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""42: Landscape (AFG_135)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/6d52ae98-0992-526d-b4bf-f633d32a3b2f,,,,,,,,,,,,
7a45ef1b-bd9c-59ed-9457-46260cfe66d0,tg:rubgr:4855_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
7a45ef1b-bd9c-59ed-9457-46260cfe66d0,tg:rubgr:4855_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1954,permission required
7a76c6ea-9d16-5807-9c51-cfea8d20259d,tg:rubgr:1010_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:1010_#1,https://data.rubenianum.be//ark:/86530/7a76c6ea-9d16-5807-9c51-cfea8d20259d,,
7a76c6ea-9d16-5807-9c51-cfea8d20259d,tg:rubgr:1010_#1,e22_Archives,1,isad:rub:2952,"dlod={""name"":""Map 1 (AFG_022)"",""ark"":""ark:/86530/x0/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0"",""uri"":""/repositories/13/archival_objects/315866"",""id"":""isad:rub:2952"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""VIII: Months""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_022)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/5af1b7bf-aa40-5aa6-84e9-00c0efbacdb0,,,,,,,,,,,,
7a76c6ea-9d16-5807-9c51-cfea8d20259d,tg:rubgr:1010_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
7a76c6ea-9d16-5807-9c51-cfea8d20259d,tg:rubgr:1010_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1947,permission required
7a91954e-1ee3-5124-80a4-216c90953381,tg:rubgr:4516_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4516_#1,https://data.rubenianum.be//ark:/86530/7a91954e-1ee3-5124-80a4-216c90953381,,
7a91954e-1ee3-5124-80a4-216c90953381,tg:rubgr:4516_#1,e22_Archives,1,isad:rub:3037,"dlod={""name"":""23: Miscellania Bruegel \u0026 others (AFG_116)"",""ark"":""ark:/86530/x0/439f0322-6216-520b-925e-a21b4b580cc9"",""uri"":""/repositories/13/archival_objects/324961"",""id"":""isad:rub:3037"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""23: Miscellania Bruegel \u0026 others (AFG_116)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/439f0322-6216-520b-925e-a21b4b580cc9,,,,,,,,,,,,
7a91954e-1ee3-5124-80a4-216c90953381,tg:rubgr:4516_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
7a91954e-1ee3-5124-80a4-216c90953381,tg:rubgr:4516_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1959,permission required
7b2a2395-a791-56e7-ba96-a12ec9f8e1be,tg:rubgr:176_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:176_#1,https://data.rubenianum.be//ark:/86530/7b2a2395-a791-56e7-ba96-a12ec9f8e1be,,
7b2a2395-a791-56e7-ba96-a12ec9f8e1be,tg:rubgr:176_#1,e22_Archives,1,isad:rub:2933,"dlod={""name"":""Map 1 (AFG_003)"",""ark"":""ark:/86530/x0/198948e1-0623-5404-9a6f-d2e0aeec0bbe"",""uri"":""/repositories/13/archival_objects/313833"",""id"":""isad:rub:2933"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""II: Icarus / Adoration""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_003)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/198948e1-0623-5404-9a6f-d2e0aeec0bbe,,,,,,,,,,,,
7b2a2395-a791-56e7-ba96-a12ec9f8e1be,tg:rubgr:176_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
7b2a2395-a791-56e7-ba96-a12ec9f8e1be,tg:rubgr:176_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1975,permission required
7b59d1c6-305e-59d4-8991-d68478728d4d,tg:rubgr:3537_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:3537_#1,https://data.rubenianum.be//ark:/86530/7b59d1c6-305e-59d4-8991-d68478728d4d,,
7b59d1c6-305e-59d4-8991-d68478728d4d,tg:rubgr:3537_#1,e22_Archives,1,isad:rub:3021,"dlod={""name"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""ark"":""ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408"",""uri"":""/repositories/13/archival_objects/323249"",""id"":""isad:rub:3021"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""7: From Bruegel to Rubens - Bruegel \u0026 Bosch - Bruegel \u0026 M. Van Cleve - Naer het leven - Small Landscape Series (AFG_095-100)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/8a403a78-a2c2-5a7f-9916-e93385553408,,,,,,,,,,,,
7b59d1c6-305e-59d4-8991-d68478728d4d,tg:rubgr:3537_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
7b59d1c6-305e-59d4-8991-d68478728d4d,tg:rubgr:3537_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1974,permission required
7b60ce02-750e-5c31-b86b-7f92bf777570,tg:rubgr:4353_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4353_#1,https://data.rubenianum.be//ark:/86530/7b60ce02-750e-5c31-b86b-7f92bf777570,,
7b60ce02-750e-5c31-b86b-7f92bf777570,tg:rubgr:4353_#1,e22_Archives,1,isad:rub:3032,"dlod={""name"":""18: Notes \u0026 Printed Material (AFG_111)"",""ark"":""ark:/86530/x0/eb215666-ab81-548b-b571-aea6154499a0"",""uri"":""/repositories/13/archival_objects/324426"",""id"":""isad:rub:3032"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""18: Notes \u0026 Printed Material (AFG_111)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/eb215666-ab81-548b-b571-aea6154499a0,,,,,,,,,,,,
7b60ce02-750e-5c31-b86b-7f92bf777570,tg:rubgr:4353_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
7b60ce02-750e-5c31-b86b-7f92bf777570,tg:rubgr:4353_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1969,permission required
7b61605c-a4a4-5ee3-a620-29e0fae5ef9e,tg:rubgr:5093_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:5093_#1,https://data.rubenianum.be//ark:/86530/7b61605c-a4a4-5ee3-a620-29e0fae5ef9e,,
7b61605c-a4a4-5ee3-a620-29e0fae5ef9e,tg:rubgr:5093_#1,e22_Archives,1,isad:rub:3064,"dlod={""name"":""49: Stridbeck Disputation Sweden (AFG_142)"",""ark"":""ark:/86530/x0/feabe620-0fd3-58f5-bc87-d64637ad4e46"",""uri"":""/repositories/13/archival_objects/327850"",""id"":""isad:rub:3064"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""49: Stridbeck Disputation Sweden (AFG_142)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/feabe620-0fd3-58f5-bc87-d64637ad4e46,,,,,,,,,,,,
7b61605c-a4a4-5ee3-a620-29e0fae5ef9e,tg:rubgr:5093_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
7b61605c-a4a4-5ee3-a620-29e0fae5ef9e,tg:rubgr:5093_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1956,permission required
7bc93c43-a4a5-52b9-befc-57a04aea490a,tg:rubgr:4875_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4875_#1,https://data.rubenianum.be//ark:/86530/7bc93c43-a4a5-52b9-befc-57a04aea490a,,
7bc93c43-a4a5-52b9-befc-57a04aea490a,tg:rubgr:4875_#1,e22_Archives,1,isad:rub:3058,"dlod={""name"":""43: Varia (AFG_136)"",""ark"":""ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580"",""uri"":""/repositories/13/archival_objects/327208"",""id"":""isad:rub:3058"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""43: Varia (AFG_136)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580,,,,,,,,,,,,
7bc93c43-a4a5-52b9-befc-57a04aea490a,tg:rubgr:4875_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
7bc93c43-a4a5-52b9-befc-57a04aea490a,tg:rubgr:4875_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1955,permission required
7c36336f-d1e3-5488-aa43-e459cb74f327,tg:rubgr:5028_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:5028_#1,https://data.rubenianum.be//ark:/86530/7c36336f-d1e3-5488-aa43-e459cb74f327,,
7c36336f-d1e3-5488-aa43-e459cb74f327,tg:rubgr:5028_#1,e22_Archives,1,isad:rub:3061,"dlod={""name"":""46: General - Glück - Stridbeck (AFG_139)"",""ark"":""ark:/86530/x0/e9b21174-408c-5cfd-bc3b-01e2e58c5993"",""uri"":""/repositories/13/archival_objects/327529"",""id"":""isad:rub:3061"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""46: General - Glück - Stridbeck (AFG_139)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e9b21174-408c-5cfd-bc3b-01e2e58c5993,,,,,,,,,,,,
7c36336f-d1e3-5488-aa43-e459cb74f327,tg:rubgr:5028_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
7c36336f-d1e3-5488-aa43-e459cb74f327,tg:rubgr:5028_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1951,permission required
7c36729f-b001-5b28-9504-dfcac521c8fa,tg:rubgr:3831_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:3831_#1,https://data.rubenianum.be//ark:/86530/7c36729f-b001-5b28-9504-dfcac521c8fa,,
