card,order,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language
e22_Items,1,lhsc,tg:lhsc:938_#1,K2 B 44 B,4691cc3a-1971-5f64-b7db-53311b74e15d,4691cc3a-1971-5f64-b7db-53311b74e15d,tg:lhsc:938_#1,tr:lh:6300,146213,,isad:lh:96769,,,,
e22_Items,1,lhsc,tg:lhsc:840_#1,K2 B 36 B,c9a49849-bfce-54b3-807c-dc0871ae97bd,c9a49849-bfce-54b3-807c-dc0871ae97bd,tg:lhsc:840_#1,tr:lh:1492,28065/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:5981_#1,K2 B 05 A,167d00f5-b375-59a5-8494-7690999094b2,167d00f5-b375-59a5-8494-7690999094b2,tg:lhsc:5981_#1,,202500,,,,,,
e22_Items,1,lhsc,tg:lhsc:1052_#1,K2 B 57 A,c2527b7f-21d7-5af5-b3ac-37b84b6a6b4a,c2527b7f-21d7-5af5-b3ac-37b84b6a6b4a,tg:lhsc:1052_#1,tr:lh:2552,50341,,isad:lh:96800,,,,
e22_Items,1,lhsc,tg:lhsc:1042_#1,K2 B 48 F,93bd93ee-896a-5c07-897a-d3760f867e00,93bd93ee-896a-5c07-897a-d3760f867e00,tg:lhsc:1042_#1,tr:lh:2140,40403,,,,,,
e22_Items,1,lhsc,tg:lhsc:1607_#1,K2 B 37 A,55f74218-46eb-54c1-b03e-97b157e1be5c,55f74218-46eb-54c1-b03e-97b157e1be5c,tg:lhsc:1607_#1,tr:lh:7669,199591,,,,,,
e22_Items,1,lhsc,tg:lhsc:4149_#1,K2 B 25 C,a369c7e3-7310-5c1a-937d-d2def699270c,a369c7e3-7310-5c1a-937d-d2def699270c,tg:lhsc:4149_#1,tr:lh:9711,201309,,,,,,
e22_Items,1,lhsc,tg:lhsc:7339_#1,K2 B 17C,20ae913d-3cc4-5693-97cf-2c422f7c8dec,20ae913d-3cc4-5693-97cf-2c422f7c8dec,tg:lhsc:7339_#1,,219258,,isad:lh:96870,,,,
e22_Items,1,lhsc,tg:lhsc:1030_#1,K2 B 48 B,477a872e-6fd4-5092-ae7f-8b1fe8028144,477a872e-6fd4-5092-ae7f-8b1fe8028144,tg:lhsc:1030_#1,,51534,,,,,,
e22_Items,1,lhsc,tg:lhsc:1148_#1,K2 C 3,6ce79f4c-8b4d-581f-a02a-ee58e04b0ad9,6ce79f4c-8b4d-581f-a02a-ee58e04b0ad9,tg:lhsc:1148_#1,,174114,,,,,,
e22_Items,1,lhsc,tg:lhsc:1020_#1,K2 B 47 C,02bc9c68-fd43-5ab8-9070-8300e552f62e,02bc9c68-fd43-5ab8-9070-8300e552f62e,tg:lhsc:1020_#1,tr:lh:6354,148416,,isad:lh:96700,,,,
e22_Items,1,lhsc,tg:lhsc:1158_#1,K2 C 5,d6869f87-c22c-5fa4-acc7-49dcdd1df8a1,d6869f87-c22c-5fa4-acc7-49dcdd1df8a1,tg:lhsc:1158_#1,,221294,,,,,,
e22_Items,1,lhsc,tg:lhsc:686_#1,K2 B 11 A,6df53d74-21b4-51d2-b73b-0d1b18baadbc,6df53d74-21b4-51d2-b73b-0d1b18baadbc,tg:lhsc:686_#1,,221284,,,,,,
e22_Items,1,lhsc,tg:lhsc:696_#1,K2 B 14 A,ed0eb00d-af25-59c8-abf7-835f2f4060c8,ed0eb00d-af25-59c8-abf7-835f2f4060c8,tg:lhsc:696_#1,,102461/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:1503_#1,K2 B 37 A,bf6d4594-9799-5db5-8428-517b11c854d7,bf6d4594-9799-5db5-8428-517b11c854d7,tg:lhsc:1503_#1,tr:lh:6250,147961,,isad:lh:96854,,,,
e22_Items,1,lhsc,tg:lhsc:832_#1,K2 B 34 B,46042602-a6d2-53e7-a7bd-94adc2c590a5,46042602-a6d2-53e7-a7bd-94adc2c590a5,tg:lhsc:832_#1,,78226,,,,,,
e22_Items,1,lhsc,tg:lhsc:822_#1,K2 B 31 A,515ba373-307c-5daf-afe7-42b5b4a01461,515ba373-307c-5daf-afe7-42b5b4a01461,tg:lhsc:822_#1,tr:lh:772,14537,,,,,,
e22_Items,1,lhsc,tg:lhsc:1297_#1,K2 C 8 A,e22b16f0-ec34-59e6-a01f-6a0f80a2455d,e22b16f0-ec34-59e6-a01f-6a0f80a2455d,tg:lhsc:1297_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:747_#1,K2 B 17 B,43c1c8c5-6ecc-5c7c-b451-e2f2d75e23f4,43c1c8c5-6ecc-5c7c-b451-e2f2d75e23f4,tg:lhsc:747_#1,,10081,,,,,,
e22_Items,1,lhsc,tg:lhsc:757_#1,K2 B 17 E,748bd8e2-1d7f-5782-a32f-73474af70017,748bd8e2-1d7f-5782-a32f-73474af70017,tg:lhsc:757_#1,,233900,,,,,,
e22_Items,1,lhsc,tg:lhsc:9401_#1,K2 B 48 B,244cee8a-d1ae-5631-9bcf-a960bf65b120,244cee8a-d1ae-5631-9bcf-a960bf65b120,tg:lhsc:9401_#1,,,,isad:lh:144475,,,,
e22_Items,1,lhsc,tg:lhsc:1089_#1,K2 B 54 D,5b0df80b-1350-5858-a0c8-9fe8fd3459d2,5b0df80b-1350-5858-a0c8-9fe8fd3459d2,tg:lhsc:1089_#1,,30179,,,,,,
e22_Items,1,lhsc,tg:lhsc:421_#1,K2 B 27 C,3fca7710-cf5c-5fc1-9d86-c429c6a8b5ee,3fca7710-cf5c-5fc1-9d86-c429c6a8b5ee,tg:lhsc:421_#1,tr:lh:2212,42250/2,,,,,,
e22_Items,1,lhsc,tg:lhsc:1099_#1,K2 B 55 C,10990c57-bbe1-5010-972b-e1eb698b946f,10990c57-bbe1-5010-972b-e1eb698b946f,tg:lhsc:1099_#1,,221279,,,,,,
e22_Items,1,lhsc,tg:lhsc:431_#1,K2 C 5,cdbd015b-ab48-5901-92f6-464e886af2b0,cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,tr:lh:3593,70098,,isad:lh:96709,,,,
e22_Items,1,lhsc,tg:lhsc:14_#1,V1 F,750e7437-3ce4-5231-b2cd-8f874b985721,750e7437-3ce4-5231-b2cd-8f874b985721,tg:lhsc:14_#1,tr:lh:6354,148415,,isad:lh:96700,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1115_#1,K2 B 57 B,ed15e7fe-f6a5-576d-80be-f55bbfd8c5a7,ed15e7fe-f6a5-576d-80be-f55bbfd8c5a7,tg:lhsc:1115_#1,tr:lh:2746,54329,,isad:lh:96821,,,,
e22_Items,1,lhsc,tg:lhsc:1105_#1,K2 B 56 A,09b718e6-3aee-5f0a-9aff-850af6cbc9c5,09b718e6-3aee-5f0a-9aff-850af6cbc9c5,tg:lhsc:1105_#1,,51300,,,,,,
e22_Items,1,lhsc,tg:lhsc:917_#1,K2 B 42 C,1b02f99d-f08c-5a89-a3ea-955e3c59dd26,1b02f99d-f08c-5a89-a3ea-955e3c59dd26,tg:lhsc:917_#1,,197548,,,,,,
e22_Items,1,lhsc,tg:lhsc:907_#1,K2 B 41 E,fa476165-cf0c-5940-bbca-a47b3f4be647,fa476165-cf0c-5940-bbca-a47b3f4be647,tg:lhsc:907_#1,tr:lh:2212,42377,,,,,,
e22_Items,1,lhsc,tg:lhsc:1273_#1,K2 B 63 B,ef73dd5e-20fb-5ac0-95df-f62880de86a8,ef73dd5e-20fb-5ac0-95df-f62880de86a8,tg:lhsc:1273_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:662_#1,K2 B 03 A,fca1ff06-0463-58a6-86db-8c8f06e0152e,fca1ff06-0463-58a6-86db-8c8f06e0152e,tg:lhsc:662_#1,,221287/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:9361_#1,"Tweede kelder, 22 B",e5d25ff7-3f28-5f43-94c4-a4adf38a2977,e5d25ff7-3f28-5f43-94c4-a4adf38a2977,tg:lhsc:9361_#1,tr:lh:9377,221349,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:9371_#1,E 354  / I,85bfb219-3edf-5dce-8d01-f315768e8204,85bfb219-3edf-5dce-8d01-f315768e8204,tg:lhsc:9371_#1,tr:lh:97985,300053,K2 B 25 A,,,,,
e22_Items,1,lhsc,tg:lhsc:778_#1,K2 B 21 C,a723bb96-5abd-5320-9ec7-37c006a86a52,a723bb96-5abd-5320-9ec7-37c006a86a52,tg:lhsc:778_#1,,135220,,,,,,
e22_Items,1,lhsc,tg:lhsc:768_#1,K2 B 18 E,c3204bda-c235-5c2f-9234-1247189a6447,c3204bda-c235-5c2f-9234-1247189a6447,tg:lhsc:768_#1,tr:lh:1247,21465/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:1595_#1,K2 B 37 B,15bd315f-a727-52c6-aa0a-4dc8203739a8,15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,tr:lh:7669,199592,,,,,,
e22_Items,1,lhsc,tg:lhsc:1369_#1,K2 B 77 C,f7196c80-d321-583a-a021-f5a46fc9b4c8,f7196c80-d321-583a-a021-f5a46fc9b4c8,tg:lhsc:1369_#1,tr:lh:6162,141929,,isad:lh:96852,,,,
e22_Items,1,lhsc,tg:lhsc:1211_#1,K2 B 69 B,c4159932-8912-58d5-8a71-3e1d2fa1388c,c4159932-8912-58d5-8a71-3e1d2fa1388c,tg:lhsc:1211_#1,,199284,,,,,,
e22_Items,1,lhsc,tg:lhsc:1201_#1,K2 B 1 C,661ac3e8-4d12-56c7-9cf7-283ed97e96c0,661ac3e8-4d12-56c7-9cf7-283ed97e96c0,tg:lhsc:1201_#1,,78224,,,,,,
e22_Items,1,lhsc,tg:lhsc:975_#1,K2 B 45 C,c65c580a-1acc-58df-a000-f40e6e4384dc,c65c580a-1acc-58df-a000-f40e6e4384dc,tg:lhsc:975_#1,tr:lh:4207,81308,,isad:lh:96722,,,,
e22_Items,1,lhsc,tg:lhsc:1177_#1,K2 C 14,f65cc3af-c58e-54d0-9210-d0a96418c90d,f65cc3af-c58e-54d0-9210-d0a96418c90d,tg:lhsc:1177_#1,tr:lh:3056,60855,,isad:lh:96837,,,,
e22_Items,1,lhsc,tg:lhsc:1167_#1,K2 B 04 B,6476c30c-13f2-56d6-9892-dbc1f5f941fd,6476c30c-13f2-56d6-9892-dbc1f5f941fd,tg:lhsc:1167_#1,tr:lh:2212,42294,,,,,,
e22_Items,1,lhsc,tg:lhsc:1714_#1,K2 B 76 B,f42bc51d-9819-5b1b-9c77-a6f010797487,f42bc51d-9819-5b1b-9c77-a6f010797487,tg:lhsc:1714_#1,,179781,,,,,,
e22_Items,1,lhsc,tg:lhsc:1029_#1,K2 B 48 A,76a64f1e-1058-54d7-b78a-4a5e85ff8b98,76a64f1e-1058-54d7-b78a-4a5e85ff8b98,tg:lhsc:1029_#1,tr:lh:5780,119870,,isad:lh:96791,,,,
e22_Items,1,lhsc,tg:lhsc:1151_#1,K2 C 4,1b49da6c-37f1-556f-a749-81dc64b28a29,1b49da6c-37f1-556f-a749-81dc64b28a29,tg:lhsc:1151_#1,tr:lh:537,10296,,,,,,
e22_Items,1,lhsc,tg:lhsc:1039_#1,K2 B 48 G,66255ee1-bdf5-5eb0-9ca8-57135c503e5e,66255ee1-bdf5-5eb0-9ca8-57135c503e5e,tg:lhsc:1039_#1,,126301,,,,,,
e22_Items,1,lhsc,tg:lhsc:1141_#1,K2 B 00,db3d781b-b867-5457-87bf-2c2c620beeb0,db3d781b-b867-5457-87bf-2c2c620beeb0,tg:lhsc:1141_#1,tr:lh:6960,174118,,,,,,
e22_Items,1,lhsc,tg:lhsc:1237_#1,K2 B 54 A,318bd371-37b3-5e31-9c0a-457d8f0fbe01,318bd371-37b3-5e31-9c0a-457d8f0fbe01,tg:lhsc:1237_#1,,235097/b,,,,,,
e22_Items,1,lhsc,tg:lhsc:1227_#1,K2 B 60 C,d36ccdd4-d52e-5423-883b-388ad03fdcaa,d36ccdd4-d52e-5423-883b-388ad03fdcaa,tg:lhsc:1227_#1,tr:lh:2911,59066/b,,isad:lh:96848,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:953_#1,K2 B 44 E,57d9f42f-e89a-5e61-9136-02b00cd9bded,57d9f42f-e89a-5e61-9136-02b00cd9bded,tg:lhsc:953_#1,tr:lh:6202,143726,,,,,,
e22_Items,1,lhsc,tg:lhsc:943_#1,K2 B 44 C,b8004168-b78f-5ed2-847a-385cd42f8c80,b8004168-b78f-5ed2-847a-385cd42f8c80,tg:lhsc:943_#1,tr:lh:855,16807/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:892_#1,K2 B 40 F,8c237ae8-6292-5535-b2a3-b909d4e00ad6,8c237ae8-6292-5535-b2a3-b909d4e00ad6,tg:lhsc:892_#1,,198102,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:882_#1,K2 B 40 B,a88ef507-301d-5b0c-a53f-75802eb9ff94,a88ef507-301d-5b0c-a53f-75802eb9ff94,tg:lhsc:882_#1,,50273,,,,,,
e22_Items,1,lhsc,tg:lhsc:9408_#1,K2 B 27 A,5543c3e9-2392-5e12-817d-0b2938c1b158,5543c3e9-2392-5e12-817d-0b2938c1b158,tg:lhsc:9408_#1,tr:lh:140190,,,,,,,
e22_Items,1,lhsc,tg:lhsc:9418_#1,K2 B 42 F,30e90a3e-da48-5d8c-9086-975e376026e1,30e90a3e-da48-5d8c-9086-975e376026e1,tg:lhsc:9418_#1,,,,isad:lh:96717,,,,
e22_Items,1,lhsc,tg:lhsc:1090_#1,K2 B 54 D,f688221a-ae10-5e44-a53d-1d83aabbf89c,f688221a-ae10-5e44-a53d-1d83aabbf89c,tg:lhsc:1090_#1,,56520,,,,,,
e22_Items,1,lhsc,tg:lhsc:438_#1,K2 B 38 C,77663688-c98d-5afe-8d47-741b8fdfc07d,77663688-c98d-5afe-8d47-741b8fdfc07d,tg:lhsc:438_#1,tr:lh:6342,234578,,,,,,
e22_Items,1,lhsc,tg:lhsc:1080_#1,K2 B 53 D,b092452a-fbc1-59ea-9f02-224e6309e529,b092452a-fbc1-59ea-9f02-224e6309e529,tg:lhsc:1080_#1,tr:lh:2430,46907,,,,,,
e22_Items,1,lhsc,tg:lhsc:428_#1,K2 C 1 A,dcc97577-35fc-553f-9f82-850f49ebe68b,dcc97577-35fc-553f-9f82-850f49ebe68b,tg:lhsc:428_#1,tr:lh:2212,42223,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:988_#1,K2 B 46 A,8c37aa80-867e-5a7b-a3ba-27b3cc3ca72e,8c37aa80-867e-5a7b-a3ba-27b3cc3ca72e,tg:lhsc:988_#1,,196643/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:998_#1,K2 B 46 D,03ef54ab-a5e6-5124-a120-c0858d9ac7e9,03ef54ab-a5e6-5124-a120-c0858d9ac7e9,tg:lhsc:998_#1,,103129,,,,,,
e22_Items,1,lhsc,tg:lhsc:654_#1,K2 B 01 A,7b6fa026-f76c-5cf5-9c1e-7a99d580d11f,7b6fa026-f76c-5cf5-9c1e-7a99d580d11f,tg:lhsc:654_#1,,57197,,,,,,
e22_Items,1,lhsc,tg:lhsc:931_#1,K2 B 43 D,a4df55d7-b21b-5e9c-861f-659e46f949d7,a4df55d7-b21b-5e9c-861f-659e46f949d7,tg:lhsc:931_#1,,15181,,,,,,
e22_Items,1,lhsc,tg:lhsc:849_#1,K2 B 37 C,bbd0aa21-839b-5306-981c-4e2c534683f0,bbd0aa21-839b-5306-981c-4e2c534683f0,tg:lhsc:849_#1,,221309/9,,,,,,
e22_Items,1,lhsc,tg:lhsc:921_#1,K2 B 42 G,fdeb4554-5ea5-5c30-8b37-bbc7b453f4fe,fdeb4554-5ea5-5c30-8b37-bbc7b453f4fe,tg:lhsc:921_#1,tr:lh:1417,24338,,isad:lh:96768,,,,
e22_Items,1,lhsc,tg:lhsc:859_#1,K2 B 38 E,5a62092f-2692-5ce2-9d95-fa1814499854,5a62092f-2692-5ce2-9d95-fa1814499854,tg:lhsc:859_#1,,128981/1,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1255_#1,K2 B 61 B,415be299-ef45-5364-aba2-0b77acf18dce,415be299-ef45-5364-aba2-0b77acf18dce,tg:lhsc:1255_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:795_#1,K2 B 27 B,9b6336b2-ba24-5fb3-96e5-ee4756d4dff8,9b6336b2-ba24-5fb3-96e5-ee4756d4dff8,tg:lhsc:795_#1,,84741,,,,,,
e22_Items,1,lhsc,tg:lhsc:1245_#1,K2 B 60 C,1b267d28-4935-5c37-bce3-67a63abfb7f5,1b267d28-4935-5c37-bce3-67a63abfb7f5,tg:lhsc:1245_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:1133_#1,K2 B 59 B,1a2164df-a4d1-50f0-b8a3-b04e1cd226d0,1a2164df-a4d1-50f0-b8a3-b04e1cd226d0,tg:lhsc:1133_#1,tr:lh:9804,59818,,,,,,
e22_Items,1,lhsc,tg:lhsc:1123_#1,K2 B 58 B,c20f1356-5e2d-511c-974b-97fb1f446ec7,c20f1356-5e2d-511c-974b-97fb1f446ec7,tg:lhsc:1123_#1,tr:lh:2212,42288,,,,,,
e22_Items,1,lhsc,tg:lhsc:407_#1,K2 B 54 B,65de6d00-f904-5919-9aa7-14a788ed2fc1,65de6d00-f904-5919-9aa7-14a788ed2fc1,tg:lhsc:407_#1,tr:lh:537,10294/3,,,,,,
e22_Items,1,lhsc,tg:lhsc:417_#1,K2 B 30 B,fee3a079-66f2-5101-9a01-cd01d92f65d1,fee3a079-66f2-5101-9a01-cd01d92f65d1,tg:lhsc:417_#1,,221309/7,,,,,,
e22_Items,1,lhsc,tg:lhsc:761_#1,K2 B 18 B,5413f71a-2d8e-5759-89ac-611671bd52a4,5413f71a-2d8e-5759-89ac-611671bd52a4,tg:lhsc:761_#1,tr:lh:2212,42372,,,,,,
e22_Items,1,lhsc,tg:lhsc:771_#1,K2 B 19 C,0bc8e5e0-e108-5519-b9de-7ea8a9b17d37,0bc8e5e0-e108-5519-b9de-7ea8a9b17d37,tg:lhsc:771_#1,,98262,,,,,,
e22_Items,1,lhsc,tg:lhsc:7949_#1,K2 B 32 B,3aabcb56-db2e-5a96-a6d0-38b3cd1984cb,3aabcb56-db2e-5a96-a6d0-38b3cd1984cb,tg:lhsc:7949_#1,tr:lh:9770,219349,,isad:lh:96871,,,,
e22_Items,1,lhsc,tg:lhsc:1370_#1,K2 B 77 B,22d748a0-8cce-5d3c-8d65-7c1fb9da8d38,22d748a0-8cce-5d3c-8d65-7c1fb9da8d38,tg:lhsc:1370_#1,tr:lh:6125,140995,,isad:lh:96827,,,,
e22_Items,1,lhsc,tg:lhsc:1360_#1,K2 B 75 C,8056d5ac-40ff-5b23-ac4f-5a0463e6b651,8056d5ac-40ff-5b23-ac4f-5a0463e6b651,tg:lhsc:1360_#1,,68727,,,,,,
e22_Items,1,lhsc,tg:lhsc:814_#1,K2 B 29 A,370e4263-99ac-568a-8fd4-f6cbe65bad72,370e4263-99ac-568a-8fd4-f6cbe65bad72,tg:lhsc:814_#1,tr:lh:2212,42284/3,,,,,,
e22_Items,1,lhsc,tg:lhsc:804_#1,K2 B 28 A,4c06a74a-5bcc-5c3f-95db-3303fdd22e0b,4c06a74a-5bcc-5c3f-95db-3303fdd22e0b,tg:lhsc:804_#1,tr:lh:9804,59817,,,,,,
e22_Items,1,lhsc,tg:lhsc:1016_#1,K2 B 47 B,47f0a74c-f63c-56ae-877e-b91722c7d78b,47f0a74c-f63c-56ae-877e-b91722c7d78b,tg:lhsc:1016_#1,,70796,,,,,,
e22_Items,1,lhsc,tg:lhsc:1006_#1,K2 B 46 F,e0c2143c-c75e-5582-91cb-3d1b6f4499c1,e0c2143c-c75e-5582-91cb-3d1b6f4499c1,tg:lhsc:1006_#1,,196723,,,,,,
e22_Items,1,lhsc,tg:lhsc:1074_#1,K2 B 53 B,904994a9-fd05-538d-b502-582550a8f262,904994a9-fd05-538d-b502-582550a8f262,tg:lhsc:1074_#1,tr:lh:406,8756,,,,,,
e22_Items,1,lhsc,tg:lhsc:1064_#1,K2 B 52 A,db9d8a4c-e762-56a0-a563-4e223ba6d6b5,db9d8a4c-e762-56a0-a563-4e223ba6d6b5,tg:lhsc:1064_#1,tr:lh:995,18471,,,,,,
e22_Items,1,lhsc,tg:lhsc:1621_#1,K2 B 34 B,85ac3c24-caaa-5a9b-80cb-a86b4829106b,85ac3c24-caaa-5a9b-80cb-a86b4829106b,tg:lhsc:1621_#1,,199605,,,,,,
e22_Items,1,lhsc,tg:lhsc:876_#1,K2 B 40 B,d49cc877-96fc-58e2-a550-ecb2419e87a2,d49cc877-96fc-58e2-a550-ecb2419e87a2,tg:lhsc:876_#1,tr:lh:1882,33574,,,,,,
e22_Items,1,lhsc,tg:lhsc:866_#1,K2 B 39 C,57a4be08-2ad7-5866-af46-15d18c8ee31a,57a4be08-2ad7-5866-af46-15d18c8ee31a,tg:lhsc:866_#1,tr:lh:1459,26090,,,,,,
e22_Items,1,lhsc,tg:lhsc:1312_#1,K2 B 66 D,99353f2b-b76e-5743-8bed-8c4ca286cea0,99353f2b-b76e-5743-8bed-8c4ca286cea0,tg:lhsc:1312_#1,tr:lh:1148,20160,,isad:lh:96849,,,,
e22_Items,1,lhsc,tg:lhsc:1302_#1,K2 B 65 D,71341822-1558-5bf1-a79b-211f67d6f08c,71341822-1558-5bf1-a79b-211f67d6f08c,tg:lhsc:1302_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:703_#1,K2 B 14 C,0729c21d-b7e7-5c29-aefb-0de218f069c2,0729c21d-b7e7-5c29-aefb-0de218f069c2,tg:lhsc:703_#1,tr:lh:6630,163894/A,,isad:lh:96721,,,,
e22_Items,1,lhsc,tg:lhsc:713_#1,K2 B 14 F,d5b01632-7b50-50f9-ae70-0c837ed88fda,d5b01632-7b50-50f9-ae70-0c837ed88fda,tg:lhsc:713_#1,tr:lh:687,13326/2,,isad:lh:96725,,,,
e22_Items,1,lhsc,tg:lhsc:9368_#1,K2 B 8 B,9d0f3f6d-07ad-58ef-b045-96b607e77bf9,9d0f3f6d-07ad-58ef-b045-96b607e77bf9,tg:lhsc:9368_#1,tr:lh:30806,000300037,K2 B 8 B,,,,,
e22_Items,1,lhsc,tg:lhsc:883_#1,K2 B 40 B,77a7c558-6150-56e9-a532-42ccb1d98420,77a7c558-6150-56e9-a532-42ccb1d98420,tg:lhsc:883_#1,,50273/b,,,,,,
e22_Items,1,lhsc,tg:lhsc:429_#1,K2 B 6 A,2a27e9d5-7728-50ef-a57e-c8d1cafae244,2a27e9d5-7728-50ef-a57e-c8d1cafae244,tg:lhsc:429_#1,tr:lh:2794,99141,,isad:lh:96703,,,,
e22_Items,1,lhsc,tg:lhsc:1081_#1,K2 B 54 A,6fc7052e-351f-5f63-b238-b1c4b0aa12ba,6fc7052e-351f-5f63-b238-b1c4b0aa12ba,tg:lhsc:1081_#1,tr:lh:2212,42228,,,,,,
e22_Items,1,lhsc,tg:lhsc:439_#1,K2 B 29 C,cf159635-5454-5a32-a3f0-f7c698947c3d,cf159635-5454-5a32-a3f0-f7c698947c3d,tg:lhsc:439_#1,tr:lh:2212,42226,,,,,,
e22_Items,1,lhsc,tg:lhsc:1091_#1,K2 B 55 A,6d9d4307-bfc1-5672-830d-4c6dc5731350,6d9d4307-bfc1-5672-830d-4c6dc5731350,tg:lhsc:1091_#1,tr:lh:1492,28065/2,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:9419_#1,K2 B 20 B,9cf97935-b45f-5660-881d-2f6a8bbd56dc,9cf97935-b45f-5660-881d-2f6a8bbd56dc,tg:lhsc:9419_#1,,,,,,,,
e22_Items,1,lhsc,tg:lhsc:9409_#1,K2 B 21 C,f525cc8a-190b-5b84-89d6-c581eda1e9ee,f525cc8a-190b-5b84-89d6-c581eda1e9ee,tg:lhsc:9409_#1,tr:lh:140191,,,,,,,
e22_Items,1,lhsc,tg:lhsc:1140_#1,K2 B 00,845567fc-0899-54c3-a926-2596ecfcb472,845567fc-0899-54c3-a926-2596ecfcb472,tg:lhsc:1140_#1,tr:lh:6960,174117,,,,,,
e22_Items,1,lhsc,tg:lhsc:1038_#1,K2 B 48 E,cf46df08-c50b-5f35-bed9-b233f4cf1c9c,cf46df08-c50b-5f35-bed9-b233f4cf1c9c,tg:lhsc:1038_#1,tr:lh:6631,166724,,isad:lh:96793,,,,
e22_Items,1,lhsc,tg:lhsc:1150_#1,K2 C 3,08eb3fbe-98a0-5a8b-8da0-a6db9d7a90bf,08eb3fbe-98a0-5a8b-8da0-a6db9d7a90bf,tg:lhsc:1150_#1,,44374,,,,,,
e22_Items,1,lhsc,tg:lhsc:1028_#1,K2 B 48 A,483a10a4-2352-57a1-9a08-b1af2e80a7e6,483a10a4-2352-57a1-9a08-b1af2e80a7e6,tg:lhsc:1028_#1,,110269,,,,,,
e22_Items,1,lhsc,tg:lhsc:942_#1,K2 B 44 B,49f003a1-62fb-514b-ad2b-a963850f20af,49f003a1-62fb-514b-ad2b-a963850f20af,tg:lhsc:942_#1,,64296,,,,,,
e22_Items,1,lhsc,tg:lhsc:952_#1,K2 B 44 D,a86bf1f8-b267-5d4e-82ee-9e45c2414956,a86bf1f8-b267-5d4e-82ee-9e45c2414956,tg:lhsc:952_#1,tr:lh:3345,66248,,isad:lh:96772,,,,
e22_Items,1,lhsc,tg:lhsc:1226_#1,K2 B 60 B,4561c70b-8c94-57f9-81b3-35f232e3b8de,4561c70b-8c94-57f9-81b3-35f232e3b8de,tg:lhsc:1226_#1,,59056/b,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1236_#1,K2 B 61 B,10b7f8f1-77b5-5f9f-a927-3a1d2381ec62,10b7f8f1-77b5-5f9f-a927-3a1d2381ec62,tg:lhsc:1236_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:1244_#1,K2 B 60 C,c3ff49f3-ec76-5046-a7c4-759729a1ca24,c3ff49f3-ec76-5046-a7c4-759729a1ca24,tg:lhsc:1244_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:794_#1,K2 B 27 B,3022b901-1ecd-5640-a013-ccaf1065fd8c,3022b901-1ecd-5640-a013-ccaf1065fd8c,tg:lhsc:794_#1,tr:lh:2212,42293,,,,,,
e22_Items,1,lhsc,tg:lhsc:784_#1,K2 C 6 B,867b3808-b5ff-51e7-a9fc-87ce70f06b00,867b3808-b5ff-51e7-a9fc-87ce70f06b00,tg:lhsc:784_#1,,28540/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:858_#1,K2 B 38 D,b93102e9-dd2b-58a6-89aa-c8b42350f9d2,b93102e9-dd2b-58a6-89aa-c8b42350f9d2,tg:lhsc:858_#1,,78342,,,,,,
e22_Items,1,lhsc,tg:lhsc:920_#1,K2 B 42 E,96f41c60-8a84-5c0c-aabe-2f68bbd2957d,96f41c60-8a84-5c0c-aabe-2f68bbd2957d,tg:lhsc:920_#1,tr:lh:2212,42365,,,,,,
e22_Items,1,lhsc,tg:lhsc:848_#1,K2 B 37 B,60c98b55-6696-53f0-acba-e2912f546e19,60c98b55-6696-53f0-acba-e2912f546e19,tg:lhsc:848_#1,tr:lh:2559,50472,,isad:lh:96756,,,,
e22_Items,1,lhsc,tg:lhsc:930_#1,K2 B 43 C,e6efad8f-4ab6-54b2-b55c-74f2202345d1,e6efad8f-4ab6-54b2-b55c-74f2202345d1,tg:lhsc:930_#1,,177265,,,,,,
