ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Title Type,Title,Title Language,Record Type,Annotation Type,Annotation Language,Annotation,Description Type,Description Language,Description,au_code,au_name,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Start Date,End Date,Connected Subject Role,Connected Subject Widget
985e1f42-413d-5bf4-aad8-e503c79c145a,AA,tg:mmbdc:50,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/985e1f42-413d-5bf4-aad8-e503c79c145a,object identifier,tg:mmbdc:50,record identifiers,MMB.A.1296,constructed titles,Notitie: was geplakt op de binnenzijde van de deuren van de wandkasten in zaal 8/Salon Lodewijk XVI,Dutch (language),Documenten,,,,descriptive note,Nederlands,Wandkasten: aangekocht 1890 van Georgina Clavareau-Van Sprangh in Doornik,,,,,,,,,
985e1f42-413d-5bf4-aad8-e503c79c145a,e73_ConnectedSubjects,tg:mmbdc:50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
985e1f42-413d-5bf4-aad8-e503c79c145a,e73_Copyrights,tg:mmbdc:50,,begindatum,,,,,,,,,1890,No Copyright - Public Domain Mark 1.0,2005,,,,,,,,,,,,,,,,,,,,,,,,
985e1f42-413d-5bf4-aad8-e503c79c145a,e73_CreationActors,tg:mmbdc:50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clavareau-Van Sprangh, Georgina",authors,"Clavareau-Van Sprangh, Georgina (Auteur)",,,,,
985e1f42-413d-5bf4-aad8-e503c79c145a,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985e1f42-413d-5bf4-aad8-e503c79c145a,e73_CreationTimeSpans,tg:mmbdc:50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890,,,
985e1f42-413d-5bf4-aad8-e503c79c145a,e73_MaterialRecords,tg:mmbdc:50,1,,,,,,,7822590f-8f95-5a0c-8189-b382946f3e22,tg:mmbdc:50_#1,"[{""resourceId"": ""7822590f-8f95-5a0c-8189-b382946f3e22"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7962825a-60fb-47f2-a923-76fb9430e590"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
9a04accc-56a6-53ed-b6cd-b1ff26dd8edc,AA,tg:mmbdc:156,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/9a04accc-56a6-53ed-b6cd-b1ff26dd8edc,object identifier,tg:mmbdc:156,record identifiers,MMB.A.2495,constructed titles,Foto's van collectiestukken,Dutch (language),Documenten,remarks,Nederlands,"34 foto's, te vergelijken met de drukproeven MMB.A.2494. Waarschijnlijk voor een uiteindelijk niet gerealiseerde catalogus van de collectie 1909-1911. Bevat ook een blad met notities betreffende de nummering",descriptive note,Nederlands,Genummerd P 1 - P 10,,,,,,,,,
9a04accc-56a6-53ed-b6cd-b1ff26dd8edc,e73_Copyrights,tg:mmbdc:156,,begindatum,,,,,,,,,1909,In Copyright,2024,,,,,,,,,,,,,,,,,,,,,,,,
9a04accc-56a6-53ed-b6cd-b1ff26dd8edc,e73_CreationTimeSpans,tg:mmbdc:156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,1911,,
9a04accc-56a6-53ed-b6cd-b1ff26dd8edc,e73_MaterialRecords,tg:mmbdc:156,1,,,,,,,d3868d11-8b8d-5408-aea7-07b014f4cc2f,tg:mmbdc:156_#1,"[{""resourceId"": ""d3868d11-8b8d-5408-aea7-07b014f4cc2f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f4c22d57-470c-4ccb-bb09-ae8736eb60d1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,AA,tg:mmbdc:17,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,object identifier,tg:mmbdc:17,record identifiers,MMB.A.1205,constructed titles,Bidprentje Ferdinand du Bois d'Aische,Dutch (language),Documenten,,,,,,,,,,,,,,,
9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,e73_ConnectedSubjects,tg:mmbdc:17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bois d'Aische, Ferdinand du",,,,,,subjects (content of works),
9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,e73_Copyrights,tg:mmbdc:17,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,,,,,,,,,,,,,,,,
9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,e73_CreationTimeSpans,tg:mmbdc:17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904-06-05,,,
9a7ba6ab-98ab-5db1-a4f6-2e056bea89c1,e73_MaterialRecords,tg:mmbdc:17,1,,,,,,,aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17_#1,"[{""resourceId"": ""aa5b4284-4130-5738-b75b-41e78516e517"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4300aa67-6e66-4020-897b-b8050788512e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
9c409e7c-ec60-575a-bf76-073097852c86,AA,tg:mmbdc:106,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/9c409e7c-ec60-575a-bf76-073097852c86,object identifier,tg:mmbdc:106,record identifiers,MMB.A.1558,constructed titles,Visitekaartje 'Mr & Mme Van Reeth-Genicot & Famille',Dutch (language),Documenten,,,,,,,,,,,,,,,
9c409e7c-ec60-575a-bf76-073097852c86,e73_ConnectedSubjects,tg:mmbdc:106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115287:1,"Reeth, Joannes Augustus van",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220402"",""au::115287"",""au::115287:1"",""ark:/83110/x0/99262d11-a6a6-5a6c-a2c3-b032ca90d7b9"",""Joannes Augustus van Reeth"",""ark:/83110/x0/f67f056a-a1f8-5a26-8609-e6dc99409d96""],""name"":""Joannes Augustus van Reeth"",""ark"":""ark:/83110/x0/f67f056a-a1f8-5a26-8609-e6dc99409d96"",""uri"":""/agents/people/12220402"",""id"":""au::115287:1"",""resourceArk"":""ark:/83110/x0/99262d11-a6a6-5a6c-a2c3-b032ca90d7b9"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
9c409e7c-ec60-575a-bf76-073097852c86,e73_ConnectedSubjects,tg:mmbdc:106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115288:1,"Genicot, Elisa Maria",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220403"",""au::115288"",""au::115288:1"",""ark:/83110/x0/6def66c7-3195-512c-abb5-b77b5f9aec17"",""Elisa Maria Genicot"",""ark:/83110/x0/139cd564-65f8-5e40-af74-557b330430b4""],""name"":""Elisa Maria Genicot"",""ark"":""ark:/83110/x0/139cd564-65f8-5e40-af74-557b330430b4"",""uri"":""/agents/people/12220403"",""id"":""au::115288:1"",""resourceArk"":""ark:/83110/x0/6def66c7-3195-512c-abb5-b77b5f9aec17"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
9c409e7c-ec60-575a-bf76-073097852c86,e73_Copyrights,tg:mmbdc:106,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
9c409e7c-ec60-575a-bf76-073097852c86,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c409e7c-ec60-575a-bf76-073097852c86,e73_MaterialRecords,tg:mmbdc:106,1,,,,,,,f8bd3003-7f70-5219-8c4b-447da7801fef,tg:mmbdc:106_#1,"[{""resourceId"": ""f8bd3003-7f70-5219-8c4b-447da7801fef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""98ce0eb5-f639-463d-a5ee-f3b5cb9845c8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
9e60796d-39b4-5c78-a699-b150df0da6ca,AA,tg:mmbdc:10,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/9e60796d-39b4-5c78-a699-b150df0da6ca,object identifier,tg:mmbdc:10,record identifiers,MMB.A.1198,constructed titles,Doodsbrief Fritz Mayer van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
9e60796d-39b4-5c78-a699-b150df0da6ca,e73_ConnectedSubjects,tg:mmbdc:10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
9e60796d-39b4-5c78-a699-b150df0da6ca,e73_Copyrights,tg:mmbdc:10,,begindatum,,,,,,,,,1901,No Known Copyright,2016,,,,,,,,,,,,,,,,,,,,,,,,
9e60796d-39b4-5c78-a699-b150df0da6ca,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e60796d-39b4-5c78-a699-b150df0da6ca,e73_CreationTimeSpans,tg:mmbdc:10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901-05-04,,,
9e60796d-39b4-5c78-a699-b150df0da6ca,e73_MaterialRecords,tg:mmbdc:10,1,,,,,,,39634300-2e08-57c7-86c1-c80ade0e45e4,tg:mmbdc:10_#1,"[{""resourceId"": ""39634300-2e08-57c7-86c1-c80ade0e45e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f87d2edd-08e7-47ff-879c-60f4aa66a2cb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
a186e0f7-a2b1-5c33-b76c-19874b8fa52c,AA,tg:mmbdc:84,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a186e0f7-a2b1-5c33-b76c-19874b8fa52c,object identifier,tg:mmbdc:84,record identifiers,MMB.A.1478,constructed titles,Notitie: werking Sint Henricusstichting 1915-1916,Dutch (language),Documenten,,,,,,,,,,,,,,,
a186e0f7-a2b1-5c33-b76c-19874b8fa52c,e73_Copyrights,tg:mmbdc:84,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
a186e0f7-a2b1-5c33-b76c-19874b8fa52c,e73_CreationActors,tg:mmbdc:84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115284:1,"Verelst, Willem",authors,,"dlod={""suggest"":[""/agents/people/12220104"",""au::115284"",""au::115284:1"",""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""Willem Verelst"",""ark:/83110/x0/4e6db894-d57a-5b95-9367-ffbc76f48b50""],""name"":""Willem Verelst"",""ark"":""ark:/83110/x0/4e6db894-d57a-5b95-9367-ffbc76f48b50"",""uri"":""/agents/people/12220104"",""id"":""au::115284:1"",""resourceArk"":""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
a186e0f7-a2b1-5c33-b76c-19874b8fa52c,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a186e0f7-a2b1-5c33-b76c-19874b8fa52c,e73_MaterialRecords,tg:mmbdc:84,1,,,,,,,c6003b5b-752b-55a3-a09b-3eacaecf40fc,tg:mmbdc:84_#1,"[{""resourceId"": ""c6003b5b-752b-55a3-a09b-3eacaecf40fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3a6977f5-cab0-4c49-9bb9-b52e56ac3298"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,AA,tg:mmbdc:61,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a1fd1a6e-f524-5288-9021-ee6b2fc15c48,object identifier,tg:mmbdc:61,record identifiers,MMB.A.1369,constructed titles,"Overeenkomst tussen Henriëtte Mayer van den Bergh en A. Brouwers, Moeder Overste van het Sint Camillus gesticht voor de huur van kamers",Dutch (language),Documenten,,,,,,,,,,,,,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,e73_Copyrights,tg:mmbdc:61,,begindatum,,,,,,,,,1903,No Known Copyright,2018,,,,,,,,,,,,,,,,,,,,,,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,e73_CreationActors,tg:mmbdc:61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",authors,,"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh"",""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""resourceArk"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,e73_CreationActors,tg:mmbdc:61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brouwers, A.",signers,"Brouwers, A. (Gesigneerd door)",,,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,e73_CreationTimeSpans,tg:mmbdc:61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903-07-01,,,
a1fd1a6e-f524-5288-9021-ee6b2fc15c48,e73_MaterialRecords,tg:mmbdc:61,1,,,,,,,7c720b83-9b7a-5caa-b0a2-8c4f03bda5bf,tg:mmbdc:61_#1,"[{""resourceId"": ""7c720b83-9b7a-5caa-b0a2-8c4f03bda5bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e13d30b6-8b15-4218-ba73-feafc69c6591"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
a34674cd-e662-5474-924d-c80290414a0f,AA,tg:mmbdc:167,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a34674cd-e662-5474-924d-c80290414a0f,object identifier,tg:mmbdc:167,record identifiers,MMB.A.2552,constructed titles,Balboekje van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
a34674cd-e662-5474-924d-c80290414a0f,e73_Copyrights,tg:mmbdc:167,,begindatum,,,,,,,,,uuuu,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
a34674cd-e662-5474-924d-c80290414a0f,e73_CreationActors,tg:mmbdc:167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
a34674cd-e662-5474-924d-c80290414a0f,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a34674cd-e662-5474-924d-c80290414a0f,e73_CreationTimeSpans,tg:mmbdc:167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuuu-01-20,uuuu-02-17,,
a34674cd-e662-5474-924d-c80290414a0f,e73_MaterialRecords,tg:mmbdc:167,1,,,,,,,b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,tg:mmbdc:167_#1,"[{""resourceId"": ""b3190c4b-e2d5-5f49-9d6a-6d3bab05282e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""158c9d08-56c1-4584-86e8-73f991f8edf8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
a494d4ad-3977-5bd9-b944-005e4afa15be,AA,tg:mmbdc:113,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a494d4ad-3977-5bd9-b944-005e4afa15be,object identifier,tg:mmbdc:113,record identifiers,MMB.A.1617,constructed titles,Uitnodiging 'Oeuvre de l'Archange Raphaël pour la protection des émigrants de toutes les nationalités',Dutch (language),Documenten,,,,descriptive note,Nederlands,"""Causerie littéraire par Monsieur Gaston della Faille de Leverghem, dans la salle 1er étage de la Maison des Rois Mages, rue de l'Hôpital 10""",,,,,,,,,
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_ConnectedSubjects,tg:mmbdc:113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115307:1,Société belge de l’Archange Raphaël,,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/12219837"",""au::115307"",""au::115307:1"",""ark:/83110/x0/074157f5-88dd-5b32-8513-e116bcd4ffbe"",""Société belge de l’Archange Raphaël"",""ark:/83110/x0/2d8bd689-4cc1-5866-bc81-0b47b13f4eb1""],""name"":""Société belge de l’Archange Raphaël"",""ark"":""ark:/83110/x0/2d8bd689-4cc1-5866-bc81-0b47b13f4eb1"",""uri"":""/agents/corporate_entities/12219837"",""id"":""au::115307:1"",""resourceArk"":""ark:/83110/x0/074157f5-88dd-5b32-8513-e116bcd4ffbe"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_ConnectedSubjects,tg:mmbdc:113,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::52634:1,"Faille, Gaston della",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/5631838"",""au::52634"",""au::52634:1"",""ark:/83110/x0/e2664161-b8d4-55d5-ad2a-b2cb2f59ab81"",""Gaston della Faille de Leverghem"",""ark:/83110/x0/a037eacb-f9bc-5a49-bee9-416bc16ebc49""],""name"":""Gaston della Faille de Leverghem"",""ark"":""ark:/83110/x0/a037eacb-f9bc-5a49-bee9-416bc16ebc49"",""uri"":""/agents/people/5631838"",""id"":""au::52634:1"",""resourceArk"":""ark:/83110/x0/e2664161-b8d4-55d5-ad2a-b2cb2f59ab81"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_ConnectedSubjects,tg:mmbdc:113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh"",""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""resourceArk"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_Copyrights,tg:mmbdc:113,,begindatum,,,,,,,,,uuuu,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_CreationTimeSpans,tg:mmbdc:113,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuuu-04-27,,,
a494d4ad-3977-5bd9-b944-005e4afa15be,e73_MaterialRecords,tg:mmbdc:113,1,,,,,,,85ae7137-f532-57c0-b555-7735245bd5bf,tg:mmbdc:113_#1,"[{""resourceId"": ""85ae7137-f532-57c0-b555-7735245bd5bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ee8ce7f-3608-496b-b1f9-7f5144badce1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
a5c8f42a-18aa-5603-bfe4-e31872c63d32,AA,tg:mmbdc:59,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a5c8f42a-18aa-5603-bfe4-e31872c63d32,object identifier,tg:mmbdc:59,record identifiers,MMB.A.1363,constructed titles,Reglement van inwendige orde van de Sint Henricusstichting,Dutch (language),Documenten,,,,,,,,,,,,,,,
a5c8f42a-18aa-5603-bfe4-e31872c63d32,e73_Copyrights,tg:mmbdc:59,,begindatum,,,,,,,,,1906,No Known Copyright,2021,,,,,,,,,,,,,,,,,,,,,,,,
a5c8f42a-18aa-5603-bfe4-e31872c63d32,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5c8f42a-18aa-5603-bfe4-e31872c63d32,e73_CreationTimeSpans,tg:mmbdc:59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1906-07-15,,,
a5c8f42a-18aa-5603-bfe4-e31872c63d32,e73_MaterialRecords,tg:mmbdc:59,1,,,,,,,926ae845-ce4c-53c4-834e-c655edd31184,tg:mmbdc:59_#1,"[{""resourceId"": ""926ae845-ce4c-53c4-834e-c655edd31184"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f84af7bd-0a2f-4fa8-8172-029c80bd3197"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,AA,tg:mmbdc:77,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a6219f25-033c-593f-90d8-efb505fc4bb8,object identifier,tg:mmbdc:77,record identifiers,MMB.A.1469,constructed titles,Rekening bureaubenodigdheden voor de Sint Henricusstichting,Dutch (language),Documenten,,,,,,,,,,,,,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,e73_Copyrights,tg:mmbdc:77,,begindatum,,,,,,,,,1911,In Copyright,2026,,,,,,,,,,,,,,,,,,,,,,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,e73_CreationActors,tg:mmbdc:77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::44481:1,Bellemans Frères,authors,,"dlod={""suggest"":[""/agents/corporate_entities/4759467"",""au::44481"",""au::44481:1"",""ark:/83110/x0/bb88b100-c896-546f-b7ec-cab078e98d23"",""Bellemans Frères"",""ark:/83110/x0/6e6edb1e-0bf2-5d1a-aeb6-0bf6b3103d96""],""name"":""Bellemans Frères"",""ark"":""ark:/83110/x0/6e6edb1e-0bf2-5d1a-aeb6-0bf6b3103d96"",""uri"":""/agents/corporate_entities/4759467"",""id"":""au::44481:1"",""resourceArk"":""ark:/83110/x0/bb88b100-c896-546f-b7ec-cab078e98d23"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,e73_CreationTimeSpans,tg:mmbdc:77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911-12-31,,,
a6219f25-033c-593f-90d8-efb505fc4bb8,e73_MaterialRecords,tg:mmbdc:77,1,,,,,,,42d794a4-c4ab-5e7a-8e5d-7cc432c639b7,tg:mmbdc:77_#1,"[{""resourceId"": ""42d794a4-c4ab-5e7a-8e5d-7cc432c639b7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67900814-1d26-4574-b521-cb0aa71aa39f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
a78ed738-c87c-5d9e-a725-b616e28f4bd4,AA,tg:mmbdc:107,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/a78ed738-c87c-5d9e-a725-b616e28f4bd4,object identifier,tg:mmbdc:107,record identifiers,MMB.A.1559,constructed titles,Notitie: adres van Jan Bauweraerts-Van Den Muyzenberg,Dutch (language),Documenten,,,,,,,,,,,,,,,
a78ed738-c87c-5d9e-a725-b616e28f4bd4,e73_ConnectedSubjects,tg:mmbdc:107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bauweraerts-Van Den Muyzenberg, Jan",,,,,,subjects (content of works),
a78ed738-c87c-5d9e-a725-b616e28f4bd4,e73_Copyrights,tg:mmbdc:107,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
a78ed738-c87c-5d9e-a725-b616e28f4bd4,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a78ed738-c87c-5d9e-a725-b616e28f4bd4,e73_MaterialRecords,tg:mmbdc:107,1,,,,,,,39dc7318-2b09-5a7a-9b96-6be399d98963,tg:mmbdc:107_#1,"[{""resourceId"": ""39dc7318-2b09-5a7a-9b96-6be399d98963"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bfddbb0c-a491-4683-8073-b2cf5fedf974"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
