ResourceID,mmb_id_mat,card,order,Acquisition Widget,Archive Widget,source_value,Dimension Value,Dimension Type,Dimension Measurement Unit,source_field,source_date,Restriction Type,Image URL,Image Manifest,Image Manifest Type,Image URL Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,,e22_Dimensions,,,,213 x 270 mm,213,hoogte,millimeters,,,,,,,,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,,e22_Dimensions,,,,213 x 270 mm,270,breedte,millimeters,,,,,,,,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,tg:mmbdc:95_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/g2FATViar8LV5oQHSS6cbplj,https://dams.antwerpen.be/iiif/g2FATViar8LV5oQHSS6cbplj/manifest,DAMS Manifest,DAMS Image,,,,,,,
a7e666b1-8ab4-58dd-bd60-e36f1857c13c,tg:mmbdc:95_#1,e22_UsageRestrictions,,,,,,,,begindatum,uuuu,permission required,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:20_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a8a785b2-615d-5cb3-895c-879ac3d91c7a,Doos A.IX,,obituaries
a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,,e22_Dimensions,,,,107 x 67 mm,107,hoogte,millimeters,,,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,,e22_Dimensions,,,,107 x 67 mm,67,breedte,millimeters,,,,,,,,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/h2LqVlZYWYjOVaTcVWXlDv5x,https://dams.antwerpen.be/iiif/h2LqVlZYWYjOVaTcVWXlDv5x/manifest,DAMS Manifest,DAMS Image,,,,,,,
a8a785b2-615d-5cb3-895c-879ac3d91c7a,tg:mmbdc:20_#1,e22_UsageRestrictions,,,,,,,,begindatum,1879,open,,,,,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:114_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/a9e0d98c-8bbd-59ec-b541-dabf1533913a,Doos A.XII,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,tg:mmbdc:114_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,,e22_Dimensions,,,,31 x 39 mm,31,hoogte,millimeters,,,,,,,,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,,e22_Dimensions,,,,31 x 39 mm,39,breedte,millimeters,,,,,,,,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,tg:mmbdc:114_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/R2UYQVMXe8cVoERreOjAWB6L,https://dams.antwerpen.be/iiif/R2UYQVMXe8cVoERreOjAWB6L/manifest,DAMS Manifest,DAMS Image,,,,,,,
a9e0d98c-8bbd-59ec-b541-dabf1533913a,tg:mmbdc:114_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:125_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/aa06c6ad-619c-5b4c-b967-0d62f2ad0900,Doos A.XII,,files (document groupings)
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,tg:mmbdc:125_#1,e22_Archives,1,,"dlod={""name"":""Losse notities"",""ark"":""ark:/59511/x0/118ad384-8a4c-51fb-9a9c-5d85ec0cd339"",""uri"":""/repositories/15/archival_objects/20385175"",""id"":""isad:mmb:12"",""capacity"":""Losse notities"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,,e22_Dimensions,,,,135 x 211 mm,135,hoogte,millimeters,,,,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,,e22_Dimensions,,,,135 x 211 mm,211,breedte,millimeters,,,,,,,,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,tg:mmbdc:125_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/tdjaMMaGWRHqiSYkRbPLvKkL,https://dams.antwerpen.be/iiif/tdjaMMaGWRHqiSYkRbPLvKkL/manifest,DAMS Manifest,DAMS Image,,,,,,,
aa06c6ad-619c-5b4c-b967-0d62f2ad0900,tg:mmbdc:125_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:17_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/aa5b4284-4130-5738-b75b-41e78516e517,Doos A.IX,,obituaries
aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,,e22_Dimensions,,,,104 x 66 mm,104,hoogte,millimeters,,,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,,e22_Dimensions,,,,104 x 66 mm,66,breedte,millimeters,,,,,,,,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/F1UXBWlUICtS8kDPgUcloyMx,https://dams.antwerpen.be/iiif/F1UXBWlUICtS8kDPgUcloyMx/manifest,DAMS Manifest,DAMS Image,,,,,,,
aa5b4284-4130-5738-b75b-41e78516e517,tg:mmbdc:17_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,
abde6589-d151-54ed-a631-5ea1d31ec8ec,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:144_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/abde6589-d151-54ed-a631-5ea1d31ec8ec,Doos A.XVIII,,scripts (documents)
abde6589-d151-54ed-a631-5ea1d31ec8ec,tg:mmbdc:144_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling en financiële dossiers"",""ark"":""ark:/59511/x0/940ac2ac-9ed7-55ac-86ab-724c3351d98b"",""uri"":""/repositories/15/archival_objects/20385178"",""id"":""isad:mmb:15"",""capacity"":""Briefwisseling en financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
abde6589-d151-54ed-a631-5ea1d31ec8ec,,e22_Dimensions,,,,210 x 271 mm,210,hoogte,millimeters,,,,,,,,,,,,,,
abde6589-d151-54ed-a631-5ea1d31ec8ec,,e22_Dimensions,,,,210 x 271 mm,271,breedte,millimeters,,,,,,,,,,,,,,
abde6589-d151-54ed-a631-5ea1d31ec8ec,tg:mmbdc:144_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/DJQnRvXbdMfkCPMQcKnPdpDA,https://dams.antwerpen.be/iiif/DJQnRvXbdMfkCPMQcKnPdpDA/manifest,DAMS Manifest,DAMS Image,,,,,,,
abde6589-d151-54ed-a631-5ea1d31ec8ec,tg:mmbdc:144_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
ac173f3e-8686-522f-822f-65da8b62f45c,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:78_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ac173f3e-8686-522f-822f-65da8b62f45c,Doos A.XI,,financial records
ac173f3e-8686-522f-822f-65da8b62f45c,tg:mmbdc:78_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
ac173f3e-8686-522f-822f-65da8b62f45c,tg:mmbdc:78_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
ac173f3e-8686-522f-822f-65da8b62f45c,,e22_Dimensions,,,,278 x 214 mm,278,hoogte,millimeters,,,,,,,,,,,,,,
ac173f3e-8686-522f-822f-65da8b62f45c,,e22_Dimensions,,,,278 x 214 mm,214,breedte,millimeters,,,,,,,,,,,,,,
ac173f3e-8686-522f-822f-65da8b62f45c,tg:mmbdc:78_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/jnUwMggXkaC6BVg6YsNl1tg1,https://dams.antwerpen.be/iiif/jnUwMggXkaC6BVg6YsNl1tg1/manifest,DAMS Manifest,DAMS Image,,,,,,,
ac173f3e-8686-522f-822f-65da8b62f45c,tg:mmbdc:78_#1,e22_UsageRestrictions,,,,,,,,begindatum,1916,permission required,,,,,,,,,,,
acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:66_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,Doos A.XI,,financial records
acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,tg:mmbdc:66_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,tg:mmbdc:66_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,,e22_Dimensions,,,,167 x 211 mm,167,hoogte,millimeters,,,,,,,,,,,,,,
acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,,e22_Dimensions,,,,167 x 211 mm,211,breedte,millimeters,,,,,,,,,,,,,,
acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,tg:mmbdc:66_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/m1SdoNaVRRU8KUhdYFCdPvvv,https://dams.antwerpen.be/iiif/m1SdoNaVRRU8KUhdYFCdPvvv/manifest,DAMS Manifest,DAMS Image,,,,,,,
acb05eb8-b42c-54e5-8ebe-ee2cce55dae0,tg:mmbdc:66_#1,e22_UsageRestrictions,,,,,,,,begindatum,1905,permission required,,,,,,,,,,,
ad3e5605-4fcb-57b3-99cf-4315b9fc8f11,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:112_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ad3e5605-4fcb-57b3-99cf-4315b9fc8f11,Doos A.XII,,financial records
ad3e5605-4fcb-57b3-99cf-4315b9fc8f11,tg:mmbdc:112_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
ad3e5605-4fcb-57b3-99cf-4315b9fc8f11,tg:mmbdc:112_#1,e22_Archives,1,,"dlod={""name"":""Briefwisseling en financiële dossiers"",""ark"":""ark:/59511/x0/940ac2ac-9ed7-55ac-86ab-724c3351d98b"",""uri"":""/repositories/15/archival_objects/20385178"",""id"":""isad:mmb:15"",""capacity"":""Briefwisseling en financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
ad3e5605-4fcb-57b3-99cf-4315b9fc8f11,,e22_Dimensions,,,,138 x 214 mm,138,hoogte,millimeters,,,,,,,,,,,,,,
ad3e5605-4fcb-57b3-99cf-4315b9fc8f11,,e22_Dimensions,,,,138 x 214 mm,214,breedte,millimeters,,,,,,,,,,,,,,
ad3e5605-4fcb-57b3-99cf-4315b9fc8f11,tg:mmbdc:112_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/o2cRTHvDAINLBMhBSDDTnuDT,https://dams.antwerpen.be/iiif/o2cRTHvDAINLBMhBSDDTnuDT/manifest,DAMS Manifest,DAMS Image,,,,,,,
ad3e5605-4fcb-57b3-99cf-4315b9fc8f11,tg:mmbdc:112_#1,e22_UsageRestrictions,,,,,,,,begindatum,1911,permission required,,,,,,,,,,,
ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:54_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,Doos A.X,,financial records
ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,tg:mmbdc:54_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,tg:mmbdc:54_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/c359f20f-4328-58fa-8fa7-8cc2d7cf4fda"",""uri"":""/repositories/15/archival_objects/20385195"",""id"":""isad:mmb:32"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,,e22_Dimensions,,,,116 x 241 mm,116,hoogte,millimeters,,,,,,,,,,,,,,
ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,,e22_Dimensions,,,,116 x 241 mm,241,breedte,millimeters,,,,,,,,,,,,,,
ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,tg:mmbdc:54_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/d2auRU3wbPTKflqNIGIduT5u,https://dams.antwerpen.be/iiif/d2auRU3wbPTKflqNIGIduT5u/manifest,DAMS Manifest,DAMS Image,,,,,,,
ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,tg:mmbdc:54_#1,e22_UsageRestrictions,,,,,,,,begindatum,1921,permission required,,,,,,,,,,,
ae701dd1-11e4-5401-b13b-ea98289eb072,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:21_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ae701dd1-11e4-5401-b13b-ea98289eb072,Doos A.IX,,obituaries
ae701dd1-11e4-5401-b13b-ea98289eb072,tg:mmbdc:21_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
ae701dd1-11e4-5401-b13b-ea98289eb072,,e22_Dimensions,,,,102 x 67 mm,102,hoogte,millimeters,,,,,,,,,,,,,,
ae701dd1-11e4-5401-b13b-ea98289eb072,,e22_Dimensions,,,,102 x 67 mm,67,breedte,millimeters,,,,,,,,,,,,,,
ae701dd1-11e4-5401-b13b-ea98289eb072,tg:mmbdc:21_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/b2TbleORQVQaDeHg9O1qqxil,https://dams.antwerpen.be/iiif/b2TbleORQVQaDeHg9O1qqxil/manifest,DAMS Manifest,DAMS Image,,,,,,,
ae701dd1-11e4-5401-b13b-ea98289eb072,tg:mmbdc:21_#1,e22_UsageRestrictions,,,,,,,,begindatum,1879,open,,,,,,,,,,,
af199622-0508-5d7d-9f7b-5311e1542b7b,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:43_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/af199622-0508-5d7d-9f7b-5311e1542b7b,Doos A.IX,,financial records
af199622-0508-5d7d-9f7b-5311e1542b7b,tg:mmbdc:43_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/3714ace7-93bb-5e32-899d-1233749651df"",""uri"":""/repositories/15/archival_objects/20385205"",""id"":""isad:mmb:42"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
af199622-0508-5d7d-9f7b-5311e1542b7b,,e22_Dimensions,,,,216 x 165 mm,216,hoogte,millimeters,,,,,,,,,,,,,,
af199622-0508-5d7d-9f7b-5311e1542b7b,,e22_Dimensions,,,,216 x 165 mm,165,breedte,millimeters,,,,,,,,,,,,,,
af199622-0508-5d7d-9f7b-5311e1542b7b,tg:mmbdc:43_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/XYJiWWcNXFJXYIgnOcfyvLr3#id,https://dams.antwerpen.be/iiif/XYJiWWcNXFJXYIgnOcfyvLr3#id/manifest,DAMS Manifest,DAMS Image,,,,,,,
af199622-0508-5d7d-9f7b-5311e1542b7b,tg:mmbdc:43_#1,e22_UsageRestrictions,,,,,,,,begindatum,1901,permission required,,,,,,,,,,,
af8ff991-c2ca-5569-8728-ffec3363ebe3,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:60_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/af8ff991-c2ca-5569-8728-ffec3363ebe3,Doos A.X,,files (document groupings)
af8ff991-c2ca-5569-8728-ffec3363ebe3,tg:mmbdc:60_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
af8ff991-c2ca-5569-8728-ffec3363ebe3,tg:mmbdc:60_#1,e22_Archives,1,,"dlod={""name"":""Organisatie"",""ark"":""ark:/59511/x0/66345675-8bda-525b-93a5-90060a9cfb91"",""uri"":""/repositories/15/archival_objects/20385198"",""id"":""isad:mmb:35"",""capacity"":""Organisatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
af8ff991-c2ca-5569-8728-ffec3363ebe3,,e22_Dimensions,,,,309 x 191 mm,309,hoogte,millimeters,,,,,,,,,,,,,,
af8ff991-c2ca-5569-8728-ffec3363ebe3,,e22_Dimensions,,,,309 x 191 mm,191,breedte,millimeters,,,,,,,,,,,,,,
af8ff991-c2ca-5569-8728-ffec3363ebe3,tg:mmbdc:60_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/e2B9AQ7saCAUJftcopeUKTR7,https://dams.antwerpen.be/iiif/e2B9AQ7saCAUJftcopeUKTR7/manifest,DAMS Manifest,DAMS Image,,,,,,,
af8ff991-c2ca-5569-8728-ffec3363ebe3,tg:mmbdc:60_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
b0771155-f12c-5e03-8138-7b89dcef0d2c,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:58_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/b0771155-f12c-5e03-8138-7b89dcef0d2c,Doos A.X,,files (document groupings)
b0771155-f12c-5e03-8138-7b89dcef0d2c,tg:mmbdc:58_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
b0771155-f12c-5e03-8138-7b89dcef0d2c,tg:mmbdc:58_#1,e22_Archives,1,,"dlod={""name"":""Organisatie"",""ark"":""ark:/59511/x0/66345675-8bda-525b-93a5-90060a9cfb91"",""uri"":""/repositories/15/archival_objects/20385198"",""id"":""isad:mmb:35"",""capacity"":""Organisatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
b0771155-f12c-5e03-8138-7b89dcef0d2c,,e22_Dimensions,,,,203 x 255 mm,203,hoogte,millimeters,,,,,,,,,,,,,,
b0771155-f12c-5e03-8138-7b89dcef0d2c,,e22_Dimensions,,,,203 x 255 mm,255,breedte,millimeters,,,,,,,,,,,,,,
b0771155-f12c-5e03-8138-7b89dcef0d2c,tg:mmbdc:58_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/z2JHQINpQNFJZibOVYZmWijs,https://dams.antwerpen.be/iiif/z2JHQINpQNFJZibOVYZmWijs/manifest,DAMS Manifest,DAMS Image,,,,,,,
b0771155-f12c-5e03-8138-7b89dcef0d2c,tg:mmbdc:58_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:167_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,"groot depot, kast 14",,programs (documents)
b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,tg:mmbdc:167_#1,e22_Archives,1,,"dlod={""name"":""Balboekjes"",""ark"":""ark:/59511/x0/c1eda4ab-09b7-57cb-bd60-c7d7643b5e7d"",""uri"":""/repositories/15/archival_objects/20385207"",""id"":""isad:mmb:44"",""capacity"":""Balboekjes"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,,e22_Dimensions,,,,94 x 56 mm,94,hoogte,millimeters,,,,,,,,,,,,,,
b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,,e22_Dimensions,,,,94 x 56 mm,56,breedte,millimeters,,,,,,,,,,,,,,
b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,tg:mmbdc:167_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/m2AQ9TKTZGwMVGWXYhoG42oK,https://dams.antwerpen.be/iiif/m2AQ9TKTZGwMVGWXYhoG42oK/manifest,DAMS Manifest,DAMS Image,,,,,,,
b3190c4b-e2d5-5f49-9d6a-6d3bab05282e,tg:mmbdc:167_#1,e22_UsageRestrictions,,,,,,,,begindatum,uuuu,permission required,,,,,,,,,,,
b3aeb7dc-2e3c-599d-ab86-ef631603d2af,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:117_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/b3aeb7dc-2e3c-599d-ab86-ef631603d2af,Doos A.XII,,files (document groupings)
b3aeb7dc-2e3c-599d-ab86-ef631603d2af,tg:mmbdc:117_#1,e22_Archives,1,,"dlod={""name"":""Losse notities"",""ark"":""ark:/59511/x0/118ad384-8a4c-51fb-9a9c-5d85ec0cd339"",""uri"":""/repositories/15/archival_objects/20385175"",""id"":""isad:mmb:12"",""capacity"":""Losse notities"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
b3aeb7dc-2e3c-599d-ab86-ef631603d2af,,e22_Dimensions,,,,196 x 161 mm,196,hoogte,millimeters,,,,,,,,,,,,,,
b3aeb7dc-2e3c-599d-ab86-ef631603d2af,,e22_Dimensions,,,,196 x 161 mm,161,breedte,millimeters,,,,,,,,,,,,,,
b3aeb7dc-2e3c-599d-ab86-ef631603d2af,tg:mmbdc:117_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/G86gVLWVPXiKnrbTWJQke5xW,https://dams.antwerpen.be/iiif/G86gVLWVPXiKnrbTWJQke5xW/manifest,DAMS Manifest,DAMS Image,,,,,,,
b3aeb7dc-2e3c-599d-ab86-ef631603d2af,tg:mmbdc:117_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
b4440dbe-bb57-5d79-a39a-05a615a74af0,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:22_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/b4440dbe-bb57-5d79-a39a-05a615a74af0,Doos A.IX,,obituaries
